carbon_emissions_total,discomfort_proportion,ramping_average,daily_one_minus_load_factor_average,daily_peak_average,annual_peak_average,one_minus_thermal_resilience_proportion,power_outage_normalized_unserved_energy_total,average_score
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.756659119297022}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.892292473401422}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.4728432761412935}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8640639799124035}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.3829990987513645}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.4350391584303905}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.9049746}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.754249190915105}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.879195554569276}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.7553237217060786}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.877047750709028}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4300415087660836}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.6448541463909765}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.9422286}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.8250119388278512}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8848370733500553}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.5294972750499998}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8588233722649934}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4052995224767177}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.0697128042028456}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.8877023}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.8050996919950404}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8857884083607717}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.952161911434099}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.9131804691204839}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.508444667694732}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.4928024684843135}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.9612407}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.796755866760292}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8920819805908216}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.70740682454524}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8819637377036041}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.438203586865245}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.476887753961897}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.9351349}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.837724697396424}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9071371125534858}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.80163642028051}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8559130586481988}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4352282490942851}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.2964346172369272}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.9351046}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.804169514130516}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.8891064366653417}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.837222037595679}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8293666107438307}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.333687246858002}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.2220274997361211}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.9138216}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.8259501085914815}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9000800703231446}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.603175019022576}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8657639379451402}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4239538777407525}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.2393429084888006}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.91253674}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.7838523479880628}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9107875028948366}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.357348341848534}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8420411683414706}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.3692031254039319}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.2632829552564877}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.88901216}"
"{'display_name': 'Carbon emissions', 'weight': 0.1, 'value': 1.7798650355370038}","{'display_name': 'Unmet hours', 'weight': 0.3, 'value': 0.9077231702185117}","{'display_name': 'Ramping', 'weight': 0.075, 'value': 2.8831320624530017}","{'display_name': 'Load factor', 'weight': 0.075, 'value': 0.8500193454483029}","{'display_name': 'Daily peak', 'weight': 0.075, 'value': 1.4006145786671442}","{'display_name': 'All-time peak', 'weight': 0.075, 'value': 1.5263311686708565}","{'display_name': 'Thermal resilience', 'weight': 0.15, 'value': nan}","{'display_name': 'Unserved energy', 'weight': 0.15, 'value': nan}","{'display_name': 'Score', 'weight': None, 'value': 0.94981074}"
